gemeente,pop_total,hh_total,pon_dealers,total_dealers,pon_share,dealers_per_100k,pon_dealers_per_100k,coverage_category,market_size_score,kids_0_15_pct,age_25_44_pct,income_norm,density_norm,cluster
Balk,4255.0,1825.0,1,1,1.0,23.501762632197416,23.501762632197416,High_Coverage,0.006784336235211582,0.15393654524089306,0.21034077555816685,0.11330049261083744,0.04592617792141521,1
Balkbrug,4000.0,1615.0,0,1,0.0,25.0,0.0,Underserved,0.006377754392678338,0.15,0.21625,0.15086206896551724,0.018710665079095083,1
Barchem,1775.0,760.0,0,1,0.0,56.33802816901409,0.0,Underserved,0.0028301285117510126,0.12112676056338029,0.14647887323943662,0.23029556650246305,0.008334750807960537,4
Barendrecht,28590.0,11595.0,2,4,0.5,13.990905911157746,6.995452955578873,High_Coverage,0.04558499952166842,0.15981478502007473,0.19861731107931344,0.20104679802955666,0.1507484266031638,1
Barneveld,32380.0,12370.0,3,5,0.6,15.441630636195184,9.264978381717109,High_Coverage,0.051627921808731145,0.22072649572649572,0.25530179040817336,0.18565270935960593,0.10988263310086749,0
Bavel,8480.0,3410.0,0,1,0.0,11.79245283018868,0.0,Underserved,0.013520839312478076,0.1645047169811321,0.16686320754716982,0.28078817733990147,0.07535295118217383,4
Bedum,8790.0,3720.0,1,1,1.0,11.376564277588168,11.376564277588168,High_Coverage,0.014015115277910647,0.1621160409556314,0.2229806598407281,0.11391625615763547,0.06922946079265181,1
Beek,12440.0,5895.0,0,2,0.0,16.077170418006432,0.0,Underserved,0.019834816161229632,0.12540192926045016,0.21382636655948553,0.11637931034482758,0.08777002891648239,1
Beek Gem Montferland,2370.0,1070.0,0,1,0.0,42.19409282700422,0.0,Underserved,0.0037788194776619153,0.11392405063291139,0.20675105485232068,0.12992610837438423,0.017264840959346828,4
Beek en Donk,10990.0,4760.0,0,1,0.0,9.099181073703367,0.0,Underserved,0.017522880193883733,0.16014558689717925,0.24931756141947226,0.16133004926108374,0.07076033339003232,1
Beek-Ubbergen,3655.0,1705.0,0,1,0.0,27.359781121751027,0.0,Underserved,0.005827673076309831,0.12995896032831739,0.18194254445964433,0.19458128078817735,0.05119918353461473,1
Beekbergen,4930.0,2115.0,0,1,0.0,20.28397565922921,0.0,Underserved,0.007860582288976051,0.10040567951318459,0.1896551724137931,0.28879310344827586,0.026960367409423373,4
Beetsterzwaag,3690.0,1605.0,1,2,0.5,54.200542005420054,27.100271002710027,High_Coverage,0.005883478427245767,0.11517615176151762,0.17208672086720866,0.15578817733990147,0.041078414696376936,1
Beilen,8635.0,3955.0,1,2,0.5,23.161551823972207,11.580775911986104,High_Coverage,0.013767977295194363,0.13086276780544295,0.19918934568616098,0.10529556650246305,0.0665079095084198,1
Belfeld,5530.0,2415.0,1,1,1.0,18.083182640144667,18.083182640144667,High_Coverage,0.008817245447877802,0.1546112115732369,0.20795660036166366,0.125,0.047457050518795715,1
Beltrum,2830.0,1140.0,1,1,1.0,35.33568904593639,35.33568904593639,High_Coverage,0.004512261232819924,0.13604240282685512,0.20141342756183744,0.18657635467980296,0.011991835346147305,4
Bemmel,12325.0,5225.0,0,2,0.0,16.227180527383368,0.0,Underserved,0.01965145572244013,0.14969574036511157,0.1874239350912779,0.18226600985221675,0.08062595679537336,1
Beneden-Leeuwen,7115.0,3150.0,1,2,0.5,28.109627547434997,14.054813773717498,High_Coverage,0.011344430625976594,0.14687280393534785,0.22206605762473647,0.16564039408866996,0.06506208538867155,1
Bennebroek,5475.0,2240.0,0,1,0.0,18.264840182648403,0.0,Underserved,0.008729551324978475,0.1589041095890411,0.17990867579908676,0.29495073891625617,0.07101547882292907,4
Bennekom,15385.0,6850.0,1,2,0.5,12.999675008124797,6.499837504062398,High_Coverage,0.024530437832839057,0.14657133571660708,0.19337016574585636,0.21798029556650247,0.10384419118897771,1
Benthuizen,3595.0,1405.0,1,1,1.0,27.81641168289291,27.81641168289291,High_Coverage,0.0057320067604196565,0.20166898470097358,0.22531293463143254,0.1853448275862069,0.06863412144922607,0
Berg en Terblijt,4335.0,1915.0,0,1,0.0,23.06805074971165,0.0,Underserved,0.006911891323065149,0.13264129181084197,0.1914648212226067,0.1545566502463054,0.031297839768668144,1
Bergambacht,7150.0,2925.0,0,1,0.0,13.986013986013987,0.0,Underserved,0.01140023597691253,0.16223776223776223,0.2048951048951049,0.21182266009852216,0.05749277087940126,1
Bergeijk,11280.0,4865.0,1,2,0.5,17.73049645390071,8.865248226950355,High_Coverage,0.017985267387352913,0.14140070921985815,0.22562056737588654,0.19766009852216748,0.06004422520836877,4
Bergen,12705.0,6115.0,1,2,0.5,15.741833923652106,7.870916961826053,High_Coverage,0.02025734238974457,0.11588438523873809,0.12092356439178409,0.33282019704433496,0.0953818676645688,4
Bergen op Zoom,18500.0,9420.0,3,6,0.5,32.43243243243243,16.216216216216214,High_Coverage,0.029497114066137312,0.13229808348925462,0.24772956222709483,0.11288998357963875,0.18486704087996828,2
Bergentheim,3570.0,1340.0,0,1,0.0,28.011204481792713,0.0,Underserved,0.005692145795465417,0.18907563025210083,0.24929971988795518,0.1206896551724138,0.021432216363327098,1
Berghem,11100.0,4365.0,0,1,0.0,9.00900900900901,0.0,Underserved,0.017698268439682387,0.18873873873873873,0.2518018018018018,0.19088669950738915,0.07901003572036061,0
Bergschenhoek,13170.0,5170.0,2,3,0.6666666666666666,22.779043280182233,15.186028853454822,High_Coverage,0.02099875633789343,0.16552771450265755,0.1921032649962035,0.23891625615763548,0.12468106820887906,4
Berkel en Rodenrijs,18900.0,7550.0,2,3,0.6666666666666666,15.873015873015873,10.582010582010582,High_Coverage,0.030134889505405146,0.1880952380952381,0.21349206349206348,0.22536945812807882,0.11481544480353802,0
Berkel-Enschot,11990.0,4775.0,1,1,1.0,8.340283569641368,8.340283569641368,High_Coverage,0.019117318792053316,0.1805671392827356,0.2043369474562135,0.23399014778325122,0.08445313828882463,0
Berkenwoude,1745.0,610.0,1,1,1.0,57.306590257879655,57.306590257879655,High_Coverage,0.002782295353805925,0.20630372492836677,0.20057306590257878,0.2524630541871921,0.010631059704031299,0
Berlicum,10490.0,4370.0,1,2,0.5,19.065776930409914,9.532888465204957,High_Coverage,0.01672566089479894,0.16587225929456625,0.20686367969494757,0.229064039408867,0.056642286103078754,4
Best,23040.0,10510.0,2,4,0.5,17.36111111111111,8.680555555555555,High_Coverage,0.03673586530182723,0.1484889713461142,0.25796172081886365,0.17733990147783252,0.13171174235981176,1
Beuningen,13020.0,5955.0,1,1,1.0,7.680491551459293,7.680491551459293,High_Coverage,0.02075959054816799,0.13978494623655913,0.22734254992319508,0.14963054187192118,0.12127912910358904,1
Beverwijk,22360.0,10040.0,4,10,0.4,44.72271914132379,17.889087656529515,High_Coverage,0.03565164705507191,0.15389870296029784,0.27991013885887917,0.16517857142857142,0.2298860350399728,2
Biddinghuizen,7055.0,3130.0,1,1,1.0,14.174344436569807,14.174344436569807,High_Coverage,0.011248764310086418,0.16017009213323885,0.25584691708008506,0.14285714285714285,0.037506378635822415,1
Bilthoven,13070.0,5940.0,2,3,0.6666666666666666,22.953328232593726,15.30221882172915,High_Coverage,0.02083931247807647,0.17448204278643598,0.2091162770483086,0.2684729064039409,0.12876339513522708,2
Bladel,10720.0,4745.0,1,2,0.5,18.65671641791045,9.328358208955224,High_Coverage,0.017092381772377947,0.1394589552238806,0.23367537313432835,0.17795566502463053,0.08445313828882463,1
Blaricum,10905.0,4750.0,0,1,0.0,9.170105456212745,0.0,Underserved,0.01738735291303932,0.17973406694176983,0.18661164603392938,0.4735221674876847,0.09176730736519817,0
Bleiswijk,12035.0,4850.0,2,2,1.0,16.61819692563357,16.61819692563357,High_Coverage,0.01918906852897095,0.17989198171998338,0.20731200664727878,0.2204433497536946,0.08334750807960538,1
Blijham,2605.0,1190.0,0,1,0.0,38.38771593090211,0.0,Underserved,0.004153512548231768,0.11132437619961612,0.16314779270633398,0.1022167487684729,0.023133185915972104,1
Bloemendaal,6845.0,3035.0,1,1,1.0,14.609203798392986,14.609203798392986,High_Coverage,0.010913932204470806,0.16289262235208182,0.1212563915266618,0.562192118226601,0.11073311787719,0
Blokker,4840.0,2110.0,0,1,0.0,20.661157024793386,0.0,Underserved,0.007717082815140789,0.1621900826446281,0.2024793388429752,0.19458128078817735,0.14424221806429666,1
Bodegraven,17795.0,7620.0,1,4,0.25,22.4782242202866,5.61955605507165,High_Coverage,0.028373034854427756,0.16268614779432425,0.23489744310199495,0.16933497536945813,0.13684300051029086,1
Boekel,9395.0,3780.0,0,2,0.0,21.287919105907395,0.0,Underserved,0.014979750629803246,0.15327301756253325,0.24161788185204897,0.18411330049261085,0.0541758802517435,1
Bolsward,8115.0,3840.0,1,3,0.3333333333333333,36.96857670979667,12.322858903265557,High_Coverage,0.012938869224146178,0.14910659272951324,0.21380160197165743,0.08251231527093596,0.09712536145602994,2
Borculo,7855.0,3460.0,2,2,1.0,25.46148949713558,25.46148949713558,High_Coverage,0.012524315188622086,0.13812858052196053,0.19987269255251433,0.14100985221674878,0.0670182003742133,1
Borger,4965.0,2350.0,1,1,1.0,20.14098690835851,20.14098690835851,High_Coverage,0.007916387639911987,0.13293051359516617,0.18429003021148035,0.12623152709359606,0.04218404490559619,1
Borne,13760.0,6320.0,2,3,0.6666666666666666,21.802325581395348,14.534883720930232,High_Coverage,0.021939475110813483,0.14081554417015657,0.2063945282697282,0.14316502463054187,0.1211940806259568,1
Bornerbroek,2050.0,760.0,1,1,1.0,48.78048780487805,48.78048780487805,High_Coverage,0.0032685991262476483,0.17804878048780487,0.2097560975609756,0.21736453201970443,0.010716108181663549,4
Boskoop,16670.0,7245.0,0,1,0.0,5.9988002399520095,0.0,Underserved,0.026579291431486973,0.15836832633473305,0.2483503299340132,0.16625615763546797,0.08207178091512161,1
Boxmeer,12550.0,5855.0,1,2,0.5,15.936254980079681,7.968127490039841,High_Coverage,0.020010204407028286,0.12390438247011952,0.21195219123505976,0.12931034482758622,0.10078244599421671,1
Boxtel,7370.0,3700.0,2,4,0.5,54.274084124830395,27.137042062415198,High_Coverage,0.011751012468509838,0.11261872455902307,0.23880597014925373,0.16625615763546797,0.12323524408913081,2
Brakel,3195.0,1310.0,1,1,1.0,31.298904538341155,31.298904538341155,High_Coverage,0.005094231321151822,0.18309859154929578,0.24882629107981222,0.16009852216748768,0.028321143051539377,1
Breda,103670.0,53065.0,4,16,0.25,15.433587344458378,3.8583968361145944,Good_Coverage,0.1652954494722408,0.1480082294715776,0.2693394840383939,0.175307881773399,0.20738220785847933,2
Breezand,3770.0,1595.0,1,1,1.0,26.52519893899204,26.52519893899204,High_Coverage,0.006011033515099334,0.14456233421750664,0.20822281167108753,0.1539408866995074,0.018625616601462835,4
Breskens,4585.0,2245.0,1,1,1.0,21.810250817884405,21.810250817884405,High_Coverage,0.007310500972607545,0.12213740458015267,0.18865866957470012,0.11576354679802955,0.05630209219254975,1
Breukelen,10775.0,4965.0,1,1,1.0,9.280742459396752,9.280742459396752,High_Coverage,0.017180075895277272,0.14663573085846868,0.20092807424593967,0.2210591133004926,0.07484266031638033,1
Brielle,9880.0,4425.0,1,1,1.0,10.121457489878543,10.121457489878543,High_Coverage,0.015753053349915495,0.1508097165991903,0.23380566801619435,0.145935960591133,0.09491410103759143,1
Broek op Langedijk,6090.0,2440.0,0,2,0.0,32.84072249589491,0.0,Underserved,0.00971013106285277,0.1724137931034483,0.2200328407224959,0.19704433497536947,0.07424732097295458,1
Broeksterwald,1210.0,490.0,1,1,1.0,82.64462809917354,82.64462809917354,High_Coverage,0.0019292707037851973,0.1652892561983471,0.2190082644628099,0.12931034482758622,0.014458241197482565,1
Bruchterveld,1095.0,405.0,1,1,1.0,91.32420091324201,91.32420091324201,High_Coverage,0.001745910264995695,0.1689497716894977,0.1917808219178082,0.1564039408866995,0.004932811702670522,4
Bruinisse,3790.0,1585.0,0,1,0.0,26.385224274406333,0.0,Underserved,0.006042922287062725,0.15963060686015831,0.21503957783641162,0.13608374384236452,0.042609287293757445,1
Brummen,8420.0,3770.0,1,2,0.5,23.752969121140143,11.876484560570072,High_Coverage,0.013425172996587902,0.12767220902612827,0.18646080760095013,0.1545566502463054,0.06531723082156829,1
Brunssum,11110.0,6020.0,1,2,0.5,18.001800180018,9.000900090009,High_Coverage,0.017714212825664082,0.10668745668745669,0.2062889812889813,0.060036945812807885,0.14964279639394454,2
Budel,9585.0,4180.0,1,1,1.0,10.432968179447053,10.432968179447053,High_Coverage,0.015282693963455468,0.14345331246739698,0.22013562858633282,0.14963054187192118,0.06999489709134206,1
Buggenum,945.0,415.0,1,1,1.0,105.82010582010582,105.82010582010582,High_Coverage,0.0015067444752702574,0.15343915343915343,0.21164021164021163,0.15332512315270935,0.017179792481714577,1
Buitenpost,5905.0,2540.0,0,1,0.0,16.934801016088063,0.0,Underserved,0.009415159922191397,0.1693480101608806,0.20829805249788316,0.0917487684729064,0.04932811702670522,1
Bunde,5495.0,2400.0,0,1,0.0,18.198362147406733,0.0,Underserved,0.008761440096941867,0.1292083712465878,0.17743403093721566,0.1828817733990148,0.05808811022282701,4
Bunnik,7335.0,3225.0,0,1,0.0,13.6332651670075,0.0,Underserved,0.011695207117573903,0.19154737559645535,0.2140422631220177,0.28078817733990147,0.0663378125531553,0
Bunschoten-Spakenburg,21650.0,8455.0,1,3,0.3333333333333333,13.856812933025404,4.618937644341802,Good_Coverage,0.03451959565037151,0.1922874303826685,0.2707400624067291,0.19612068965517243,0.10558768498043886,0
Buren,755.0,340.0,1,1,1.0,132.4503311258278,132.4503311258278,High_Coverage,0.0012038011416180363,0.17218543046357615,0.2781456953642384,0.17364532019704434,0.018370471168566084,1
Burgh-Haamstede,4255.0,2115.0,2,2,1.0,47.00352526439483,47.00352526439483,High_Coverage,0.006784336235211582,0.0846063454759107,0.11985898942420682,0.2555418719211823,0.026875318931791122,4
Burgum,9955.0,4315.0,1,2,0.5,20.090406830738324,10.045203415369162,High_Coverage,0.015872636244778214,0.155700652938222,0.19939728779507784,0.11206896551724138,0.07518285422690933,1
Bussum,12940.0,6755.0,3,3,1.0,23.183925811437405,23.183925811437405,High_Coverage,0.020632035460314422,0.13461796399827058,0.2801778431183016,0.17980295566502463,0.21461983330498385,2
Cadzand,690.0,375.0,1,1,1.0,144.92753623188406,144.92753623188406,High_Coverage,0.0011001626327370132,0.10144927536231885,0.2463768115942029,0.24630541871921183,0.035975506038441914,1
Callantsoog,2400.0,1195.0,0,1,0.0,41.66666666666667,0.0,Underserved,0.0038266526356070026,0.09583333333333334,0.16458333333333333,0.16009852216748768,0.03231842150025514,4
Capelle aan den IJssel,30620.0,14805.0,2,3,0.6666666666666666,9.797517962116263,6.531678641410843,High_Coverage,0.048821709875952676,0.15987903778865195,0.24829993382841084,0.12397372742200329,0.2067528491240007,2
Castricum,14730.0,6615.0,1,3,0.3333333333333333,20.366598778004075,6.788866259334691,High_Coverage,0.02348608055103798,0.1524100475220638,0.20095044127630685,0.2333743842364532,0.14032998809321312,1
Chaam,4325.0,1850.0,1,1,1.0,23.121387283236995,23.121387283236995,High_Coverage,0.0068959469370834525,0.13872832369942195,0.19653179190751446,0.20381773399014777,0.02891648239496513,1
Coevorden,9115.0,4360.0,0,2,0.0,21.941854086670325,0.0,Underserved,0.014533307822315763,0.13713658804168952,0.22216127262753702,0.07512315270935961,0.07501275727164483,2
Cruquius,1765.0,630.0,0,1,0.0,56.65722379603399,0.0,Underserved,0.002814184125769317,0.1813031161473088,0.28895184135977336,0.3066502463054187,0.0545160741622725,0
Cuijk,11610.0,5525.0,2,3,0.6666666666666666,25.839793281653744,17.22652885443583,High_Coverage,0.018511432124748876,0.12747631352282515,0.22566752799310938,0.11330049261083744,0.09159721040993367,2
Culemborg,18335.0,8070.0,1,3,0.3333333333333333,16.36214889555495,5.4540496318516505,High_Coverage,0.029234031697439333,0.16125966381677617,0.2340163295976248,0.17641625615763545,0.13399387650961048,1
Dalen,3825.0,1685.0,1,1,1.0,26.143790849673206,26.143790849673206,High_Coverage,0.006098727637998661,0.13202614379084968,0.16993464052287582,0.15147783251231528,0.02662017349889437,4
Dalfsen,7270.0,3180.0,1,1,1.0,13.75515818431912,13.75515818431912,High_Coverage,0.011591568608692879,0.16299862448418156,0.20701513067400276,0.16687192118226601,0.07960537506378636,1
Damwâld,5735.0,2430.0,1,1,1.0,17.436791630340018,17.436791630340018,High_Coverage,0.009144105360502567,0.17872711421098517,0.22057541412380122,0.12253694581280788,0.04847763225038272,1
De Bilt,6110.0,2760.0,2,3,0.6666666666666666,49.09983633387888,32.733224222585925,High_Coverage,0.009742019834816162,0.18166939443535188,0.21194762684124385,0.2623152709359606,0.14662357543799967,0
De Cocksdorp,1190.0,575.0,1,1,1.0,84.03361344537815,84.03361344537815,High_Coverage,0.0018973819318218055,0.14285714285714285,0.19747899159663865,0.1828817733990148,0.012246980779044054,4
De Koog,1380.0,695.0,1,1,1.0,72.46376811594203,72.46376811594203,High_Coverage,0.0022003252654740264,0.10869565217391304,0.2391304347826087,0.1958128078817734,0.0335941486647389,1
De Lier,12835.0,5375.0,0,2,0.0,15.582391897156212,0.0,Underserved,0.02046461940750662,0.16400467471756916,0.24425399298792363,0.2062807881773399,0.09219254975335942,1
De Lutte,3970.0,1585.0,0,2,0.0,50.377833753148614,0.0,Underserved,0.006329921234733251,0.14483627204030228,0.18513853904282115,0.22598522167487683,0.01981629528831434,4
De Rijp,4395.0,1960.0,0,1,0.0,22.753128555176335,0.0,Underserved,0.007007557638955324,0.15813424345847554,0.21956769055745165,0.19827586206896552,0.05255995917673074,1
De Wijk,2990.0,1315.0,0,1,0.0,33.4448160535117,0.0,Underserved,0.004767371408527058,0.13210702341137123,0.1705685618729097,0.15701970443349753,0.03240346997788739,1
Dedemsvaart,12130.0,5165.0,1,2,0.5,16.488046166529266,8.244023083264633,High_Coverage,0.01934054019579706,0.16488046166529266,0.22176422093981862,0.12438423645320197,0.07110052730056132,1
Delden,7445.0,3360.0,2,2,1.0,26.86366689053056,26.86366689053056,High_Coverage,0.011870595363372557,0.13901947615849564,0.17730020147750167,0.16317733990147784,0.06438169756761354,1
Delft,54525.0,33770.0,4,6,0.6666666666666666,11.004126547455297,7.336084364970197,High_Coverage,0.0869367645651966,0.09960019492781798,0.3154493607356456,0.12145935960591132,0.34068293927538695,3
Delfzijl,9455.0,4435.0,1,2,0.5,21.152829190904285,10.576414595452142,High_Coverage,0.01507541694569342,0.13491182636576643,0.22395094115404884,0.06773399014778325,0.07556557237625447,1
Den Burg,7215.0,3550.0,1,3,0.3333333333333333,41.58004158004158,13.86001386001386,High_Coverage,0.011503874485793552,0.1282051282051282,0.20997920997921,0.15825123152709358,0.0771389692124511,1
Den Dungen,4810.0,1985.0,0,1,0.0,20.79002079002079,0.0,Underserved,0.007669249657195701,0.18087318087318088,0.24740124740124741,0.2309113300492611,0.050433747235924475,0
Den Haag,204870.0,105135.0,14,34,0.4117647058823529,16.595890076633964,6.833601796261044,High_Coverage,0.32665263560700275,0.14777600043458308,0.3199023316115159,0.1881011025099695,0.4419645388347548,3
Den Ham,5930.0,2275.0,1,1,1.0,16.863406408094434,16.863406408094434,High_Coverage,0.009455020887145636,0.16526138279932545,0.1981450252951096,0.1705665024630542,0.030532403469977886,4
Den Helder,38190.0,19340.0,1,4,0.25,10.473946059177795,2.6184865147944487,Good_Coverage,0.06089161006409643,0.135900716041133,0.23407263930353284,0.06142241379310345,0.16288909678516755,2
Den Hoorn,8485.0,3450.0,1,2,0.5,23.57100766057749,11.785503830288745,High_Coverage,0.013528811505468924,0.1850324101355333,0.23040659988214496,0.23460591133004927,0.19994897091342065,0
Den Hoorn Texel,995.0,510.0,0,2,0.0,201.00502512562815,0.0,Underserved,0.0015864664051787366,0.09045226130653267,0.21105527638190955,0.17610837438423646,0.006123490389522027,1
Denekamp,10285.0,4215.0,2,2,1.0,19.445794846864363,19.445794846864363,High_Coverage,0.016398800982174177,0.14778804083616917,0.21633446767136608,0.1440886699507389,0.06183024323864603,1
Deurne,13025.0,6020.0,2,4,0.5,30.71017274472169,15.355086372360844,High_Coverage,0.02076756274115884,0.1328214971209213,0.22303262955854128,0.15763546798029557,0.11405000850484777,1
Deurningen,1995.0,770.0,1,1,1.0,50.12531328320802,50.12531328320802,High_Coverage,0.003180905003348321,0.16791979949874686,0.18796992481203006,0.19889162561576354,0.02151726484095935,4
Deventer,16875.0,9695.0,4,5,0.8,29.62962962962963,23.703703703703702,High_Coverage,0.02690615134411174,0.11986857775340777,0.28895703148798835,0.1639983579638752,0.20439984124284175,2
Didam,12625.0,5435.0,1,2,0.5,15.841584158415841,7.920792079207921,High_Coverage,0.020129787301891005,0.13940594059405942,0.2186138613861386,0.11330049261083744,0.08725973805068889,1
Diemen,32785.0,16670.0,2,4,0.5,12.200701540338569,6.1003507701692845,High_Coverage,0.05227366944098983,0.1469625064296397,0.30366596423740005,0.21223316912972087,0.20663945115382434,2
Diepenveen,4960.0,2090.0,0,1,0.0,20.161290322580644,0.0,Underserved,0.00790841544692114,0.14213709677419356,0.15221774193548387,0.2518472906403941,0.04958326245960197,4
Dieren,7225.0,3475.0,2,2,1.0,27.68166089965398,27.68166089965398,High_Coverage,0.011519818871775249,0.14325259515570934,0.22283737024221453,0.10529556650246305,0.11796223847593128,2
Diessen,3915.0,1695.0,0,1,0.0,25.542784163473822,0.0,Underserved,0.0062422271118339236,0.14303959131545338,0.2222222222222222,0.23214285714285715,0.028236094573907126,4
Diever,2655.0,1225.0,1,1,1.0,37.664783427495294,37.664783427495294,High_Coverage,0.004233234478140247,0.12994350282485875,0.160075329566855,0.16379310344827586,0.021347167885694848,1
Dinteloord,5855.0,2600.0,1,1,1.0,17.079419299743808,17.079419299743808,High_Coverage,0.009335437992282918,0.1520068317677199,0.2237403928266439,0.1268472906403941,0.05987412825310427,1
Dinxperlo,7160.0,3220.0,1,1,1.0,13.966480446927374,13.966480446927374,High_Coverage,0.011416180362894225,0.14315642458100558,0.19553072625698323,0.1188423645320197,0.07577819357033509,1
Dirksland,6125.0,2495.0,1,1,1.0,16.3265306122449,16.3265306122449,High_Coverage,0.009765936413788706,0.18612244897959185,0.24244897959183673,0.15147783251231528,0.05443102568464025,1
Dodewaard,4545.0,1805.0,1,1,1.0,22.002200220022,22.002200220022,High_Coverage,0.007246723428680761,0.1782178217821782,0.22002200220022003,0.1520935960591133,0.0334240517094744,1
Doesburg,8635.0,4160.0,0,2,0.0,23.161551823972207,0.0,Underserved,0.013767977295194363,0.11632823900266855,0.1772680610459726,0.125,0.0734393604354482,1
Doetinchem,27815.0,13085.0,3,6,0.5,21.571094733057702,10.785547366528851,High_Coverage,0.044349309608086994,0.14011101551587074,0.22530385553801002,0.129679802955665,0.11197482565062085,2
Dokkum,9340.0,4500.0,1,3,0.3333333333333333,32.11991434689507,10.70663811563169,High_Coverage,0.014892056506903919,0.15096359743040685,0.22162740899357602,0.09852216748768473,0.08734478652832114,2
Domburg,1545.0,755.0,1,1,1.0,64.72491909385113,64.72491909385113,High_Coverage,0.0024634076341720082,0.12944983818770225,0.18770226537216828,0.2555418719211823,0.04175880251743494,4
Dongen,6115.0,2875.0,2,4,0.5,65.41291905151267,32.70645952575634,High_Coverage,0.00974999202780701,0.17453779974373054,0.27704557935200436,0.29710591133004927,0.08509100187106651,0
Doorn,10545.0,4605.0,1,3,0.3333333333333333,28.449502133712663,9.48316737790422,High_Coverage,0.01681335501769827,0.1512565196775723,0.17733522996680892,0.2561576354679803,0.04626637183194421,1
Doornspijk,4375.0,1640.0,0,1,0.0,22.857142857142858,0.0,Underserved,0.006975668866991932,0.192,0.2057142857142857,0.19704433497536947,0.012757271644837557,0
Dordrecht,90000.0,42570.0,5,9,0.5555555555555556,10.0,5.555555555555556,High_Coverage,0.1434994738352626,0.15289389604945194,0.2597065372907182,0.1358198451794511,0.20199013437659466,1
Drachten,26200.0,12600.0,2,6,0.3333333333333333,22.900763358778626,7.633587786259542,High_Coverage,0.041774291272043115,0.148929230012856,0.23000614958570567,0.10016420361247948,0.144695809945002,2
Driebergen-Rijsenburg,18995.0,8330.0,1,5,0.2,26.322716504343248,5.26454330086865,High_Coverage,0.030286361172231258,0.1717328567286434,0.19013049998187814,0.25985221674876846,0.10069739751658445,1
Dronryp,3295.0,1415.0,0,1,0.0,30.349013657056144,0.0,Underserved,0.005253675180968781,0.165402124430956,0.19575113808801214,0.11330049261083744,0.03163803367919714,1
Dronten,23390.0,9900.0,2,4,0.5,17.101325352714834,8.550662676357417,High_Coverage,0.03729391881118658,0.17591706433075016,0.26062708339794916,0.15917487684729065,0.07675625106310596,0
Drunen,12920.0,5525.0,0,2,0.0,15.479876160990713,0.0,Underserved,0.020600146688351032,0.15557275541795665,0.21555727554179566,0.18041871921182265,0.12774281340364008,1
Druten,10615.0,4675.0,1,1,1.0,9.420631182289213,9.420631182289213,High_Coverage,0.01692496571957014,0.14083843617522374,0.2312764955252002,0.13916256157635468,0.0898111923796564,1
Duiven,14265.0,6240.0,2,2,1.0,14.020329477742727,14.020329477742727,High_Coverage,0.022744666602889124,0.14546091833158079,0.2148615492464073,0.13608374384236452,0.10945739071270624,1
Dwingeloo,4125.0,1835.0,0,1,0.0,24.242424242424242,0.0,Underserved,0.006577059217449536,0.12606060606060607,0.1709090909090909,0.18226600985221675,0.01990134376594659,4
Echt,14805.0,6785.0,2,2,1.0,13.508949679162447,13.508949679162447,High_Coverage,0.023605663445900697,0.12379821693251336,0.22332478419621377,0.13023399014778325,0.07599081476441572,1
Edam,7385.0,3325.0,1,1,1.0,13.540961408259987,13.540961408259987,High_Coverage,0.01177492904748238,0.14691943127962084,0.1916046039268788,0.19827586206896552,0.10758632420479673,1
Ede,47350.0,22050.0,4,9,0.4444444444444444,19.00739176346357,8.447729672650475,High_Coverage,0.07549666762332982,0.1544629207865231,0.264352785917169,0.15116995073891626,0.199055961898282,1
Ederveen,3750.0,1255.0,1,2,0.5,53.333333333333336,26.666666666666668,High_Coverage,0.005979144743135942,0.24666666666666667,0.23333333333333334,0.2555418719211823,0.021347167885694848,0
Eede,940.0,420.0,1,1,1.0,106.38297872340426,106.38297872340426,High_Coverage,0.0014987722822794095,0.1595744680851064,0.2393617021276596,0.12438423645320197,0.007824459942167036,1
Eelde,7100.0,3130.0,0,1,0.0,14.084507042253522,0.0,Underserved,0.01132051404700405,0.16619718309859155,0.1936619718309859,0.16009852216748768,0.07688382377955434,1
Eelderwolde,3165.0,990.0,1,1,1.0,31.5955766192733,31.5955766192733,High_Coverage,0.005046398163206735,0.296998420221169,0.20537124802527645,0.41810344827586204,0.026024834155468617,0
Eerbeek,10070.0,4505.0,1,1,1.0,9.930486593843098,9.930486593843098,High_Coverage,0.016055996683567716,0.13505461767626614,0.21549155908639522,0.16009852216748768,0.08011566592957986,1
Eersel,10675.0,4670.0,2,2,1.0,18.73536299765808,18.73536299765808,High_Coverage,0.017020632035460316,0.1522248243559719,0.2262295081967213,0.2019704433497537,0.07535295118217383,1
Egmond aan Zee,4635.0,2325.0,1,1,1.0,21.57497303128371,21.57497303128371,High_Coverage,0.007390222902516024,0.09600862998921252,0.16828478964401294,0.18041871921182265,0.10392923966660997,1
Eibergen,7850.0,3515.0,2,2,1.0,25.477707006369425,25.477707006369425,High_Coverage,0.012516342995631239,0.1484076433121019,0.20955414012738854,0.125,0.08504847763225039,1
Eijsden,9705.0,4105.0,1,1,1.0,10.303967027305513,10.303967027305513,High_Coverage,0.015474026595235817,0.16692426584234932,0.22514167954662545,0.16687192118226601,0.06676305494131655,1
Eindhoven,121100.0,67850.0,11,16,0.6875,13.212221304706855,9.08340214698596,High_Coverage,0.19308651423833667,0.12263627375323709,0.34307522341806385,0.16107348111658457,0.26805153937744514,2
